favorite_count,full_text,lang,quote_count,reply_count,retweet_count,username,remove_user,cleaning,tokenized_Content
1685,scrolling through twitter rn is like the most heartwrenching shit you ve ever seen from arcane another gut punch from arcane scarian arcane making me cry again scarian scarian arcane (sobs) cait being gay af for vi scarian [spoiler for who s first out] arcane (crying),en,3.0,9.0,207.0,zipzapzooooooom,scrolling through twitter rn is like the most heartwrenching shit you ve ever seen from arcane another gut punch from arcane scarian arcane making me cry again scarian scarian arcane (sobs) cait being gay af for vi scarian [spoiler for who s first out] arcane (crying),scrolling through twitter rn is like the most heartwrenching shit you ve ever seen from arcane another gut punch from arcane scarian arcane making me cry again scarian scarian arcane sobs cait being gay af for vi scarian spoiler for who s first out arcane crying ,"['""scrolling""', '""through""', '""twitter""', '""rn""', '""is""', '""like""', '""the""', '""most""', '""heartwrenching""', '""shit""', '""you""', '""ve""', '""ever""', '""seen""', '""from""', '""arcane""', '""another""', '""gut""', '""punch""', '""from""', '""arcane""', '""scarian""', '""arcane""', '""making""', '""me""', '""cry""', '""again""', '""scarian""', '""scarian""', '""arcane""', '""(""', '""sobs""', '"")""', '""cait""', '""being""', '""gay""', '""af""', '""for""', '""vi""', '""scarian""', '""[""', '""spoiler""', '""for""', '""who""', '""s""', '""first""', '""out""', '""]""', '""arcane""', '""(""', '""crying""', '"")""']"
74,SOMEONE GIVE VI PROPER HAND WRAPPINGS!!!!! THOSE KNUCKLES ARE NOT HEALTHY!!!!!!!,en,1.0,2.0,5.0,caitvibrainrot,SOMEONE GIVE VI PROPER HAND WRAPPINGS!!!!! THOSE KNUCKLES ARE NOT HEALTHY!!!!!!!,SOMEONE GIVE VI PROPER HAND WRAPPINGS THOSE KNUCKLES ARE NOT HEALTHY ,"['""SOMEONE""', '""GIVE""', '""VI""', '""PROPER""', '""HAND""', '""WRAPPINGS""', '""!""', '""!""', '""!""', '""!""', '""!""', '""THOSE""', '""KNUCKLES""', '""ARE""', '""NOT""', '""HEALTHY""', '""!""', '""!""', '""!""', '""!""', '""!""', '""!""', '""!""']"
350, Luke with ____ recently!! Luke today with _____ !!! mf Luke should be WITH MEEE,en,2.0,2.0,61.0,LoverofMotion, Luke with ____ recently!! Luke today with _____ !!! mf Luke should be WITH MEEE, Luke with ____ recently Luke today with _____ mf Luke should be WITH MEEE,"['""Luke""', '""with""', '""____""', '""recently""', '""!""', '""!""', '""Luke""', '""today""', '""with""', '""_____""', '""!""', '""!""', '""!""', '""mf""', '""Luke""', '""should""', '""be""', '""WITH""', '""MEEE""']"
71471,im dying my hair and told the hairdresser i wanted pink and was searching for a pic of Vi as a color reference and she said I knew you were gonna pull that bitch as soon as you said pink. All the gays are getting arcane colors k sorry,en,185.0,64.0,3987.0,GordaChechona,im dying my hair and told the hairdresser i wanted pink and was searching for a pic of Vi as a color reference and she said I knew you were gonna pull that bitch as soon as you said pink. All the gays are getting arcane colors k sorry,im dying my hair and told the hairdresser i wanted pink and was searching for a pic of Vi as a color reference and she said I knew you were gonna pull that bitch as soon as you said pink All the gays are getting arcane colors k sorry,"['""im""', '""dying""', '""my""', '""hair""', '""and""', '""told""', '""the""', '""hairdresser""', '""i""', '""wanted""', '""pink""', '""and""', '""was""', '""searching""', '""for""', '""a""', '""pic""', '""of""', '""Vi""', '""as""', '""a""', '""color""', '""reference""', '""and""', '""she""', '""said""', '""I""', '""knew""', '""you""', '""were""', '""gon""', '""na""', '""pull""', '""that""', '""bitch""', '""as""', '""soon""', '""as""', '""you""', '""said""', '""pink""', '"".""', '""All""', '""the""', '""gays""', '""are""', '""getting""', '""arcane""', '""colors""', '""k""', '""sorry""']"
28,i love caitvi nation. my little home full of my cute little family ‍↕️‍↕️,en,0.0,5.0,7.0,doublethedyke,i love caitvi nation. my little home full of my cute little family ‍↕️‍↕️,i love caitvi nation my little home full of my cute little family ,"['""i""', '""love""', '""caitvi""', '""nation""', '"".""', '""my""', '""little""', '""home""', '""full""', '""of""', '""my""', '""cute""', '""little""', '""family""', '""\u200d↕️\u200d↕️""']"
48,does anyone else wanna make out aggressively w all their moots,en,0.0,11.0,3.0,i2jinx,does anyone else wanna make out aggressively w all their moots,does anyone else wanna make out aggressively w all their moots,"['""does""', '""anyone""', '""else""', '""wan""', '""na""', '""make""', '""out""', '""aggressively""', '""w""', '""all""', '""their""', '""moots""']"
25,CBB NBA live bets ,en,0.0,1.0,1.0,ProfitVIPs,CBB NBA live bets ,CBB NBA live bets ,"['""CBB""', '""NBA""', '""live""', '""bets""']"
9,Don't forget to collect souls every day and upgrade your backpack the more souls you have the richer you will be. #Jinxdog,en,0.0,3.0,7.0,JinxDogPro,Don't forget to collect souls every day and upgrade your backpack the more souls you have the richer you will be. #Jinxdog,Don t forget to collect souls every day and upgrade your backpack the more souls you have the richer you will be Jinxdog,"['""Do""', '""n\'t""', '""forget""', '""to""', '""collect""', '""souls""', '""every""', '""day""', '""and""', '""upgrade""', '""your""', '""backpack""', '""the""', '""more""', '""souls""', '""you""', '""have""', '""the""', '""richer""', '""you""', '""will""', '""be""', '"".""', '""#""', '""Jinxdog""']"
38,My #CircaSportsMillion VI selections #NFL Week 11 Rams -4.5 Ravens -3 Raiders +7 Falcons +2.5 Bengals +2 Season record: 26-22-2 1st Q record: 10-9-1 2nd Q record: 13-11-1 3rd Q record: 3-2 26-22-2 on both of my entries... Entry 1 is 4-1 on start of third Quarter so I'm,en,1.0,6.0,2.0,WhalesBet,My #CircaSportsMillion VI selections #NFL Week 11 Rams -4.5 Ravens -3 Raiders +7 Falcons +2.5 Bengals +2 Season record: 26-22-2 1st Q record: 10-9-1 2nd Q record: 13-11-1 3rd Q record: 3-2 26-22-2 on both of my entries... Entry 1 is 4-1 on start of third Quarter so I'm,My CircaSportsMillion VI selections NFL Week Rams Ravens Raiders Falcons Bengals Season record st Q record nd Q record rd Q record on both of my entries Entry is on start of third Quarter so I m,"['""My""', '""#""', '""CircaSportsMillion""', '""VI""', '""selections""', '""#""', '""NFL""', '""Week""', '""11""', '""Rams""', '""-4.5""', '""Ravens""', '""-3""', '""Raiders""', '""+7""', '""Falcons""', '""+2.5""', '""Bengals""', '""+2""', '""Season""', '""record""', '"":""', '""26-22-2""', '""1st""', '""Q""', '""record""', '"":""', '""10-9-1""', '""2nd""', '""Q""', '""record""', '"":""', '""13-11-1""', '""3rd""', '""Q""', '""record""', '"":""', '""3-2""', '""26-22-2""', '""on""', '""both""', '""of""', '""my""', '""entries""', '""...""', '""Entry""', '""1""', '""is""', '""4-1""', '""on""', '""start""', '""of""', '""third""', '""Quarter""', '""so""', '""I""', '""\'m""']"
20,Bet #2 Penn St 1H -10,en,0.0,2.0,1.0,ProfitVIPs,Bet #2 Penn St 1H -10,Bet Penn St H ,"['""Bet""', '""#""', '""2""', '""Penn""', '""St""', '""1H""', '""-10""']"
819,i really need to hear caitlyn calling vi violet at some point,en,2.0,3.0,83.0,vibicep,i really need to hear caitlyn calling vi violet at some point,i really need to hear caitlyn calling vi violet at some point,"['""i""', '""really""', '""need""', '""to""', '""hear""', '""caitlyn""', '""calling""', '""vi""', '""violet""', '""at""', '""some""', '""point""']"
155,neither a caitvi nor a jayvik but a secret third more obscure and evil thing (whatever vander and silco had going on),en,9.0,5.0,17.0,C0REZI,neither a caitvi nor a jayvik but a secret third more obscure and evil thing (whatever vander and silco had going on),neither a caitvi nor a jayvik but a secret third more obscure and evil thing whatever vander and silco had going on ,"['""neither""', '""a""', '""caitvi""', '""nor""', '""a""', '""jayvik""', '""but""', '""a""', '""secret""', '""third""', '""more""', '""obscure""', '""and""', '""evil""', '""thing""', '""(""', '""whatever""', '""vander""', '""and""', '""silco""', '""had""', '""going""', '""on""', '"")""']"
24,Most people underestimate how tough Web3 gaming development really is On top of building the Web3 rails you need to build the game But if you succeed here that s only half the game won Now you need to get your game in front of as many players as possible This is why,en,0.0,3.0,0.0,TheVanderWal,Most people underestimate how tough Web3 gaming development really is On top of building the Web3 rails you need to build the game But if you succeed here that s only half the game won Now you need to get your game in front of as many players as possible This is why,Most people underestimate how tough Web gaming development really is On top of building the Web rails you need to build the game But if you succeed here that s only half the game won Now you need to get your game in front of as many players as possible This is why,"['""Most""', '""people""', '""underestimate""', '""how""', '""tough""', '""Web3""', '""gaming""', '""development""', '""really""', '""is""', '""On""', '""top""', '""of""', '""building""', '""the""', '""Web3""', '""rails""', '""you""', '""need""', '""to""', '""build""', '""the""', '""game""', '""But""', '""if""', '""you""', '""succeed""', '""here""', '""that""', '""s""', '""only""', '""half""', '""the""', '""game""', '""won""', '""Now""', '""you""', '""need""', '""to""', '""get""', '""your""', '""game""', '""in""', '""front""', '""of""', '""as""', '""many""', '""players""', '""as""', '""possible""', '""This""', '""is""', '""why""']"
51,Wanted to see if my Xavier betting jinx was still in effect. Didn t want to risk it by better X to win so I just went with the over. I want to take this moment to apologize for the lulls on offense today. They were my fault. #ALLIN,en,0.0,2.0,0.0,tallfreak1018,Wanted to see if my Xavier betting jinx was still in effect. Didn t want to risk it by better X to win so I just went with the over. I want to take this moment to apologize for the lulls on offense today. They were my fault. #ALLIN,Wanted to see if my Xavier betting jinx was still in effect Didn t want to risk it by better X to win so I just went with the over I want to take this moment to apologize for the lulls on offense today They were my fault ALLIN,"['""Wanted""', '""to""', '""see""', '""if""', '""my""', '""Xavier""', '""betting""', '""jinx""', '""was""', '""still""', '""in""', '""effect""', '"".""', '""Didn""', '""t""', '""want""', '""to""', '""risk""', '""it""', '""by""', '""better""', '""X""', '""to""', '""win""', '""so""', '""I""', '""just""', '""went""', '""with""', '""the""', '""over""', '"".""', '""I""', '""want""', '""to""', '""take""', '""this""', '""moment""', '""to""', '""apologize""', '""for""', '""the""', '""lulls""', '""on""', '""offense""', '""today""', '"".""', '""They""', '""were""', '""my""', '""fault""', '"".""', '""#""', '""ALLIN""']"
655,vi put all her trust into jinx and finally believed her and IN her something she always wanted from her sister this is the moment I've been waiting for 2 seasons,en,1.0,5.0,74.0,pitfightervi,vi put all her trust into jinx and finally believed her and IN her something she always wanted from her sister this is the moment I've been waiting for 2 seasons,vi put all her trust into jinx and finally believed her and IN her something she always wanted from her sister this is the moment I ve been waiting for seasons,"['""vi""', '""put""', '""all""', '""her""', '""trust""', '""into""', '""jinx""', '""and""', '""finally""', '""believed""', '""her""', '""and""', '""IN""', '""her""', '""something""', '""she""', '""always""', '""wanted""', '""from""', '""her""', '""sister""', '""this""', '""is""', '""the""', '""moment""', '""I""', '""\'ve""', '""been""', '""waiting""', '""for""', '""2""', '""seasons""']"
23230,not afraid to say jinx is carrying this season so far,en,228.0,79.0,2588.0,GETJllNXED,not afraid to say jinx is carrying this season so far,not afraid to say jinx is carrying this season so far,"['""not""', '""afraid""', '""to""', '""say""', '""jinx""', '""is""', '""carrying""', '""this""', '""season""', '""so""', '""far""']"
20,Why does Vander in TFT move like Udyr? Lmfao,en,0.0,3.0,0.0,HailReee,Why does Vander in TFT move like Udyr? Lmfao,Why does Vander in TFT move like Udyr Lmfao,"['""Why""', '""does""', '""Vander""', '""in""', '""TFT""', '""move""', '""like""', '""Udyr""', '""?""', '""Lmfao""']"
17,Sometimes I think about ellie and jade and max and lexi and bay and zer and then the world is Okay,en,1.0,6.0,7.0,doublethedyke,Sometimes I think about ellie and jade and max and lexi and bay and zer and then the world is Okay,Sometimes I think about ellie and jade and max and lexi and bay and zer and then the world is Okay,"['""Sometimes""', '""I""', '""think""', '""about""', '""ellie""', '""and""', '""jade""', '""and""', '""max""', '""and""', '""lexi""', '""and""', '""bay""', '""and""', '""zer""', '""and""', '""then""', '""the""', '""world""', '""is""', '""Okay""']"
106,singed really can go fuck himself i think about vander too much and it makes me a bit ill,en,0.0,1.0,9.0,ooooatmilk,singed really can go fuck himself i think about vander too much and it makes me a bit ill,singed really can go fuck himself i think about vander too much and it makes me a bit ill,"['""singed""', '""really""', '""can""', '""go""', '""fuck""', '""himself""', '""i""', '""think""', '""about""', '""vander""', '""too""', '""much""', '""and""', '""it""', '""makes""', '""me""', '""a""', '""bit""', '""ill""']"
